"","assist","clean_sheet","goal","matchday","game_play_duration","total_earnings","away_shortname","away_squad","away_score","time_on_pitch","status","id","match_id","period","finished","home_shortname","home_squad","home_score","in_for_player","sub_in_timestamp","sub_in_minutes","sub_out_minutes","sub_out_timestamp","shot_on_target","attempt_saved","successful_pass","ID","Name","Club","Pos","init_Value"
"143",0,0,0,7,0,0,"FCI",1570,1,0,"not_present",64475,8802,"FullTime","True","KOE",1562,1,NA,NA,NA,NA,NA,NA,NA,NA,64475,"K. Vogt","KOE","MID",8.5
"144",1,1,0,8,32,133500,"KOE",1562,3,32,"sub_in",64475,8833,"FullTime","True","S04",1571,0,64724,1443969896,58,NA,NA,NA,NA,NA,64475,"K. Vogt","KOE","MID",8.5
"145",0,0,0,9,0,0,"H96",1573,1,0,"bench",64475,8820,"FullTime","True","KOE",1562,0,NA,NA,NA,NA,NA,NA,NA,NA,64475,"K. Vogt","KOE","MID",8.5
"146",0,0,0,10,90,-16000,"KOE",1562,0,90,"starter",64475,8851,"FullTime","True","FCB",1569,4,NA,1445693400,0,NA,NA,NA,NA,NA,64475,"K. Vogt","KOE","MID",8.5
"147",0,1,0,11,90,109500,"TSG",1577,0,90,"starter",64475,8838,"FullTime","True","KOE",1562,0,NA,1446301800,0,NA,NA,NA,NA,NA,64475,"K. Vogt","KOE","MID",8.5
"148",0,0,0,12,90,98000,"KOE",1562,2,90,"starter",64475,8866,"FullTime","True","B04",1564,1,NA,1446906600,0,NA,NA,NA,NA,NA,64475,"K. Vogt","KOE","MID",8.5
"149",0,1,0,13,90,89500,"M05",1563,0,90,"starter",64475,8856,"FullTime","True","KOE",1562,0,NA,1448116200,0,NA,NA,NA,NA,NA,64475,"K. Vogt","KOE","MID",8.5
"150",0,1,0,14,90,119500,"KOE",1562,0,90,"starter",64475,8889,"FullTime","True","D98",1575,0,NA,1448652600,0,NA,NA,NA,NA,NA,64475,"K. Vogt","KOE","MID",8.5
"151",0,0,0,15,71,20000,"FCA",1568,1,71,"sub_out",64475,8874,"FullTime","True","KOE",1562,0,NA,1449325800,0,71,1449331074,NA,NA,NA,64475,"K. Vogt","KOE","MID",8.5
"152",0,0,0,16,45,19000,"KOE",1562,1,45,"sub_out",64475,8907,"FullTime","True","BRE",1576,1,NA,1449930600,0,45,1449934386,NA,NA,NA,64475,"K. Vogt","KOE","MID",8.5
"153",0,0,0,17,0,0,"BVB",1565,1,0,"not_present",64475,8892,"FullTime","True","KOE",1562,2,NA,NA,NA,NA,NA,NA,NA,NA,64475,"K. Vogt","KOE","MID",8.5
"154",0,0,0,1,90,74500,"KOE",1562,3,90,"starter",64476,8764,"FullTime","True","VFB",1578,1,NA,1439739000,0,NA,NA,NA,NA,NA,64476,"M. Risse","KOE","MID",7.5
"155",0,0,0,2,90,47500,"WOB",1579,1,90,"starter",64476,8775,"FullTime","True","KOE",1562,1,NA,1440250200,0,NA,NA,NA,NA,NA,64476,"M. Risse","KOE","MID",7.5
"156",0,0,0,3,90,52000,"HSV",1572,1,90,"starter",64476,8766,"FullTime","True","KOE",1562,2,NA,1440855000,0,NA,NA,NA,NA,NA,64476,"M. Risse","KOE","MID",7.5
"157",0,0,0,4,90,46500,"KOE",1562,2,90,"starter",64476,8795,"FullTime","True","SGE",1567,6,NA,1442075400,0,NA,NA,NA,NA,NA,64476,"M. Risse","KOE","MID",7.5
"158",0,1,0,5,90,90500,"BMG",1566,0,90,"starter",64476,8784,"FullTime","True","KOE",1562,1,NA,1442669400,0,NA,NA,NA,NA,NA,64476,"M. Risse","KOE","MID",7.5
"159",0,0,0,6,90,20500,"KOE",1562,0,90,"starter",64476,8817,"FullTime","True","BSC",1574,2,NA,1442944800,0,NA,NA,NA,NA,NA,64476,"M. Risse","KOE","MID",7.5
"160",1,0,0,7,90,136000,"FCI",1570,1,90,"starter",64476,8802,"FullTime","True","KOE",1562,1,NA,1443205800,0,NA,NA,NA,NA,NA,64476,"M. Risse","KOE","MID",7.5
"161",0,1,0,8,83,69000,"KOE",1562,3,83,"sub_out",64476,8833,"FullTime","True","S04",1571,0,NA,1443965400,0,83,1443971380,NA,NA,NA,64476,"M. Risse","KOE","MID",7.5
"162",0,0,0,9,90,29500,"H96",1573,1,90,"starter",64476,8820,"FullTime","True","KOE",1562,0,NA,1445175000,0,NA,NA,NA,NA,NA,64476,"M. Risse","KOE","MID",7.5
"163",0,0,0,10,90,-7000,"KOE",1562,0,90,"starter",64476,8851,"FullTime","True","FCB",1569,4,NA,1445693400,0,NA,NA,NA,NA,NA,64476,"M. Risse","KOE","MID",7.5
"164",0,1,0,11,90,79500,"TSG",1577,0,90,"starter",64476,8838,"FullTime","True","KOE",1562,0,NA,1446301800,0,NA,NA,NA,NA,NA,64476,"M. Risse","KOE","MID",7.5
"165",1,0,0,12,90,157500,"KOE",1562,2,90,"starter",64476,8866,"FullTime","True","B04",1564,1,NA,1446906600,0,NA,NA,NA,NA,NA,64476,"M. Risse","KOE","MID",7.5
"166",0,1,0,13,90,108500,"M05",1563,0,90,"starter",64476,8856,"FullTime","True","KOE",1562,0,NA,1448116200,0,NA,NA,NA,NA,NA,64476,"M. Risse","KOE","MID",7.5
"167",0,1,0,14,90,110500,"KOE",1562,0,90,"starter",64476,8889,"FullTime","True","D98",1575,0,NA,1448652600,0,NA,NA,NA,NA,NA,64476,"M. Risse","KOE","MID",7.5
"168",0,0,0,15,90,56000,"FCA",1568,1,90,"starter",64476,8874,"FullTime","True","KOE",1562,0,NA,1449325800,0,NA,NA,NA,NA,NA,64476,"M. Risse","KOE","MID",7.5
"169",0,0,0,16,90,77500,"KOE",1562,1,90,"starter",64476,8907,"FullTime","True","BRE",1576,1,NA,1449930600,0,NA,NA,NA,NA,NA,64476,"M. Risse","KOE","MID",7.5
"170",0,0,0,17,90,72500,"BVB",1565,1,90,"starter",64476,8892,"FullTime","True","KOE",1562,2,NA,1450535400,0,NA,NA,NA,NA,NA,64476,"M. Risse","KOE","MID",7.5
"171",0,0,0,1,0,0,"KOE",1562,3,0,"not_present",64477,8764,"FullTime","True","VFB",1578,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172",0,0,0,2,0,0,"WOB",1579,1,0,"not_present",64477,8775,"FullTime","True","KOE",1562,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173",0,0,0,3,0,0,"HSV",1572,1,0,"not_present",64477,8766,"FullTime","True","KOE",1562,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174",0,0,0,4,0,0,"KOE",1562,2,0,"not_present",64477,8795,"FullTime","True","SGE",1567,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175",0,0,0,5,0,0,"BMG",1566,0,0,"not_present",64477,8784,"FullTime","True","KOE",1562,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176",0,0,0,6,0,0,"KOE",1562,0,0,"not_present",64477,8817,"FullTime","True","BSC",1574,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177",0,0,0,7,0,0,"FCI",1570,1,0,"not_present",64477,8802,"FullTime","True","KOE",1562,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178",0,0,0,8,0,0,"KOE",1562,3,0,"not_present",64477,8833,"FullTime","True","S04",1571,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",0,0,0,9,0,0,"H96",1573,1,0,"not_present",64477,8820,"FullTime","True","KOE",1562,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",0,0,0,10,0,0,"KOE",1562,0,0,"not_present",64477,8851,"FullTime","True","FCB",1569,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",0,0,0,11,0,0,"TSG",1577,0,0,"not_present",64477,8838,"FullTime","True","KOE",1562,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",0,0,0,12,0,0,"KOE",1562,2,0,"not_present",64477,8866,"FullTime","True","B04",1564,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",0,0,0,13,0,0,"M05",1563,0,0,"not_present",64477,8856,"FullTime","True","KOE",1562,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184",0,0,0,14,0,0,"KOE",1562,0,0,"not_present",64477,8889,"FullTime","True","D98",1575,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",0,0,0,15,0,0,"FCA",1568,1,0,"not_present",64477,8874,"FullTime","True","KOE",1562,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186",0,0,0,16,0,0,"KOE",1562,1,0,"not_present",64477,8907,"FullTime","True","BRE",1576,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187",0,0,0,17,0,0,"BVB",1565,1,0,"not_present",64477,8892,"FullTime","True","KOE",1562,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188",0,0,0,1,0,0,"KOE",1562,3,0,"not_present",64478,8764,"FullTime","True","VFB",1578,1,NA,NA,NA,NA,NA,NA,NA,NA,64478,"K. Nagasawa","KOE","MID",5.5
"189",0,0,0,2,0,0,"WOB",1579,1,0,"bench",64478,8775,"FullTime","True","KOE",1562,1,NA,NA,NA,NA,NA,NA,NA,NA,64478,"K. Nagasawa","KOE","MID",5.5
"190",0,0,0,3,0,0,"HSV",1572,1,0,"bench",64478,8766,"FullTime","True","KOE",1562,2,NA,NA,NA,NA,NA,NA,NA,NA,64478,"K. Nagasawa","KOE","MID",5.5
"191",0,0,0,4,0,0,"KOE",1562,2,0,"not_present",64478,8795,"FullTime","True","SGE",1567,6,NA,NA,NA,NA,NA,NA,NA,NA,64478,"K. Nagasawa","KOE","MID",5.5
"192",0,0,0,5,0,0,"BMG",1566,0,0,"not_present",64478,8784,"FullTime","True","KOE",1562,1,NA,NA,NA,NA,NA,NA,NA,NA,64478,"K. Nagasawa","KOE","MID",5.5
"193",0,0,0,6,0,0,"KOE",1562,0,0,"not_present",64478,8817,"FullTime","True","BSC",1574,2,NA,NA,NA,NA,NA,NA,NA,NA,64478,"K. Nagasawa","KOE","MID",5.5
"194",0,0,0,7,0,0,"FCI",1570,1,0,"bench",64478,8802,"FullTime","True","KOE",1562,1,NA,NA,NA,NA,NA,NA,NA,NA,64478,"K. Nagasawa","KOE","MID",5.5
"195",0,0,0,8,0,0,"KOE",1562,3,0,"bench",64478,8833,"FullTime","True","S04",1571,0,NA,NA,NA,NA,NA,NA,NA,NA,64478,"K. Nagasawa","KOE","MID",5.5
"196",0,0,0,9,0,0,"H96",1573,1,0,"not_present",64478,8820,"FullTime","True","KOE",1562,0,NA,NA,NA,NA,NA,NA,NA,NA,64478,"K. Nagasawa","KOE","MID",5.5
"197",0,0,0,10,0,0,"KOE",1562,0,0,"not_present",64478,8851,"FullTime","True","FCB",1569,4,NA,NA,NA,NA,NA,NA,NA,NA,64478,"K. Nagasawa","KOE","MID",5.5
"198",0,1,0,11,45,55500,"TSG",1577,0,45,"sub_out",64478,8838,"FullTime","True","KOE",1562,0,NA,1446301800,0,45,1446305494,NA,NA,NA,64478,"K. Nagasawa","KOE","MID",5.5
"199",0,0,0,12,0,0,"KOE",1562,2,0,"bench",64478,8866,"FullTime","True","B04",1564,1,NA,NA,NA,NA,NA,NA,NA,NA,64478,"K. Nagasawa","KOE","MID",5.5
"200",0,0,0,13,0,0,"M05",1563,0,0,"not_present",64478,8856,"FullTime","True","KOE",1562,0,NA,NA,NA,NA,NA,NA,NA,NA,64478,"K. Nagasawa","KOE","MID",5.5
"201",0,0,0,14,0,0,"KOE",1562,0,0,"bench",64478,8889,"FullTime","True","D98",1575,0,NA,NA,NA,NA,NA,NA,NA,NA,64478,"K. Nagasawa","KOE","MID",5.5
"202",0,0,0,15,0,0,"FCA",1568,1,0,"not_present",64478,8874,"FullTime","True","KOE",1562,0,NA,NA,NA,NA,NA,NA,NA,NA,64478,"K. Nagasawa","KOE","MID",5.5
"203",0,0,0,16,0,0,"KOE",1562,1,0,"not_present",64478,8907,"FullTime","True","BRE",1576,1,NA,NA,NA,NA,NA,NA,NA,NA,64478,"K. Nagasawa","KOE","MID",5.5
"204",0,0,0,17,0,0,"BVB",1565,1,0,"not_present",64478,8892,"FullTime","True","KOE",1562,2,NA,NA,NA,NA,NA,NA,NA,NA,64478,"K. Nagasawa","KOE","MID",5.5
"205",0,0,0,1,0,0,"KOE",1562,3,0,"bench",64479,8764,"FullTime","True","VFB",1578,1,NA,NA,NA,NA,NA,NA,NA,NA,64479,"M. Jojic","KOE","MID",6.5
"206",0,0,0,2,0,0,"WOB",1579,1,0,"bench",64479,8775,"FullTime","True","KOE",1562,1,NA,NA,NA,NA,NA,NA,NA,NA,64479,"M. Jojic","KOE","MID",6.5
"207",0,0,0,3,0,0,"HSV",1572,1,0,"bench",64479,8766,"FullTime","True","KOE",1562,2,NA,NA,NA,NA,NA,NA,NA,NA,64479,"M. Jojic","KOE","MID",6.5
"208",0,0,0,4,12,-11500,"KOE",1562,2,12,"sub_in",64479,8795,"FullTime","True","SGE",1567,6,64878,1442081059,78,NA,NA,NA,NA,NA,64479,"M. Jojic","KOE","MID",6.5
"209",0,0,0,5,0,0,"BMG",1566,0,0,"bench",64479,8784,"FullTime","True","KOE",1562,1,NA,NA,NA,NA,NA,NA,NA,NA,64479,"M. Jojic","KOE","MID",6.5
"210",0,0,0,6,0,0,"KOE",1562,0,0,"bench",64479,8817,"FullTime","True","BSC",1574,2,NA,NA,NA,NA,NA,NA,NA,NA,64479,"M. Jojic","KOE","MID",6.5
"211",0,0,0,7,12,500,"FCI",1570,1,12,"sub_in",64479,8802,"FullTime","True","KOE",1562,1,64724,1443211471,78,NA,NA,NA,NA,NA,64479,"M. Jojic","KOE","MID",6.5
"212",0,0,0,8,0,0,"KOE",1562,3,0,"not_present",64479,8833,"FullTime","True","S04",1571,0,NA,NA,NA,NA,NA,NA,NA,NA,64479,"M. Jojic","KOE","MID",6.5
"213",0,0,0,9,0,0,"H96",1573,1,0,"not_present",64479,8820,"FullTime","True","KOE",1562,0,NA,NA,NA,NA,NA,NA,NA,NA,64479,"M. Jojic","KOE","MID",6.5
"214",0,0,0,10,15,-23000,"KOE",1562,0,15,"sub_in",64479,8851,"FullTime","True","FCB",1569,4,64480,1445698968,75,NA,NA,NA,NA,NA,64479,"M. Jojic","KOE","MID",6.5
"215",0,0,0,11,0,0,"TSG",1577,0,0,"bench",64479,8838,"FullTime","True","KOE",1562,0,NA,NA,NA,NA,NA,NA,NA,NA,64479,"M. Jojic","KOE","MID",6.5
"216",0,0,0,12,19,31500,"KOE",1562,2,19,"sub_in",64479,8866,"FullTime","True","B04",1564,1,64877,1446911876,71,NA,NA,NA,NA,NA,64479,"M. Jojic","KOE","MID",6.5
"217",0,0,0,13,0,0,"M05",1563,0,0,"not_present",64479,8856,"FullTime","True","KOE",1562,0,NA,NA,NA,NA,NA,NA,NA,NA,64479,"M. Jojic","KOE","MID",6.5
"218",0,0,0,14,0,0,"KOE",1562,0,0,"not_present",64479,8889,"FullTime","True","D98",1575,0,NA,NA,NA,NA,NA,NA,NA,NA,64479,"M. Jojic","KOE","MID",6.5
"219",0,0,0,15,0,0,"FCA",1568,1,0,"bench",64479,8874,"FullTime","True","KOE",1562,0,NA,NA,NA,NA,NA,NA,NA,NA,64479,"M. Jojic","KOE","MID",6.5
"220",0,0,1,16,90,158000,"KOE",1562,1,90,"sub_out",64479,8907,"FullTime","True","BRE",1576,1,NA,1449930600,0,91,1449937126,NA,NA,NA,64479,"M. Jojic","KOE","MID",6.5
"221",0,0,0,17,70,29000,"BVB",1565,1,70,"sub_out",64479,8892,"FullTime","True","KOE",1562,2,NA,1450535400,0,70,1450540583,NA,NA,NA,64479,"M. Jojic","KOE","MID",6.5
"222",0,0,0,1,45,57500,"KOE",1562,3,45,"sub_out",64480,8764,"FullTime","True","VFB",1578,1,NA,1439739000,0,45,1439742686,NA,NA,NA,64480,"Y. Gerhardt","KOE","MID",5.5
"223",0,0,0,2,22,3000,"WOB",1579,1,22,"sub_in",64480,8775,"FullTime","True","KOE",1562,1,64724,1440255271,68,NA,NA,NA,NA,NA,64480,"Y. Gerhardt","KOE","MID",5.5
"224",0,0,0,3,8,19000,"HSV",1572,1,8,"sub_in",64480,8766,"FullTime","True","KOE",1562,2,64876,1440860945,82,NA,NA,NA,NA,NA,64480,"Y. Gerhardt","KOE","MID",5.5
"225",0,0,0,4,0,0,"KOE",1562,2,0,"bench",64480,8795,"FullTime","True","SGE",1567,6,NA,NA,NA,NA,NA,NA,NA,NA,64480,"Y. Gerhardt","KOE","MID",5.5
"226",0,0,0,5,13,32500,"BMG",1566,0,13,"sub_in",64480,8784,"FullTime","True","KOE",1562,1,64724,1442675034,77,NA,NA,NA,NA,NA,64480,"Y. Gerhardt","KOE","MID",5.5
"227",0,0,0,6,26,-5500,"KOE",1562,0,26,"sub_in",64480,8817,"FullTime","True","BSC",1574,2,64475,1442949651,64,NA,NA,NA,NA,NA,64480,"Y. Gerhardt","KOE","MID",5.5
"228",0,0,0,7,90,69000,"FCI",1570,1,90,"starter",64480,8802,"FullTime","True","KOE",1562,1,NA,1443205800,0,NA,NA,NA,NA,NA,64480,"Y. Gerhardt","KOE","MID",5.5
"229",0,1,1,8,90,220000,"KOE",1562,3,90,"starter",64480,8833,"FullTime","True","S04",1571,0,NA,1443965400,0,NA,NA,NA,NA,NA,64480,"Y. Gerhardt","KOE","MID",5.5
"230",0,0,0,9,58,12000,"H96",1573,1,58,"sub_out",64480,8820,"FullTime","True","KOE",1562,0,NA,1445175000,0,58,1445179449,NA,NA,NA,64480,"Y. Gerhardt","KOE","MID",5.5
"231",0,0,0,10,75,6500,"KOE",1562,0,75,"sub_out",64480,8851,"FullTime","True","FCB",1569,4,NA,1445693400,0,75,1445698968,NA,NA,NA,64480,"Y. Gerhardt","KOE","MID",5.5
"232",0,0,0,11,0,0,"TSG",1577,0,0,"not_present",64480,8838,"FullTime","True","KOE",1562,0,NA,NA,NA,NA,NA,NA,NA,NA,64480,"Y. Gerhardt","KOE","MID",5.5
"233",0,0,0,12,0,0,"KOE",1562,2,0,"not_present",64480,8866,"FullTime","True","B04",1564,1,NA,NA,NA,NA,NA,NA,NA,NA,64480,"Y. Gerhardt","KOE","MID",5.5
"234",0,0,0,13,7,1000,"M05",1563,0,7,"sub_in",64480,8856,"FullTime","True","KOE",1562,0,64724,1448122169,83,NA,NA,NA,NA,NA,64480,"Y. Gerhardt","KOE","MID",5.5
"235",0,1,0,14,45,67000,"KOE",1562,0,45,"sub_out",64480,8889,"FullTime","True","D98",1575,0,NA,1448652600,0,45,1448656405,NA,NA,NA,64480,"Y. Gerhardt","KOE","MID",5.5
"236",0,0,0,15,0,0,"FCA",1568,1,0,"bench",64480,8874,"FullTime","True","KOE",1562,0,NA,NA,NA,NA,NA,NA,NA,NA,64480,"Y. Gerhardt","KOE","MID",5.5
"237",0,0,0,16,45,28000,"KOE",1562,1,45,"sub_in",64480,8907,"FullTime","True","BRE",1576,1,64475,1449934386,45,NA,NA,NA,NA,NA,64480,"Y. Gerhardt","KOE","MID",5.5
"238",0,0,0,17,90,110000,"BVB",1565,1,90,"starter",64480,8892,"FullTime","True","KOE",1562,2,NA,1450535400,0,NA,NA,NA,NA,NA,64480,"Y. Gerhardt","KOE","MID",5.5
"239",0,0,0,1,90,106000,"KOE",1562,3,90,"starter",64481,8764,"FullTime","True","VFB",1578,1,NA,1439739000,0,NA,NA,NA,NA,NA,64481,"M. Lehmann","KOE","MID",7.5
"240",0,0,0,2,90,11000,"WOB",1579,1,90,"starter",64481,8775,"FullTime","True","KOE",1562,1,NA,1440250200,0,NA,NA,NA,NA,NA,64481,"M. Lehmann","KOE","MID",7.5
"241",0,0,0,3,58,32500,"HSV",1572,1,58,"sub_out",64481,8766,"FullTime","True","KOE",1562,2,NA,1440855000,0,58,1440859560,NA,NA,NA,64481,"M. Lehmann","KOE","MID",7.5
"242",0,0,0,4,90,-11500,"KOE",1562,2,90,"starter",64481,8795,"FullTime","True","SGE",1567,6,NA,1442075400,0,NA,NA,NA,NA,NA,64481,"M. Lehmann","KOE","MID",7.5
"243",0,1,0,5,90,95500,"BMG",1566,0,90,"starter",64481,8784,"FullTime","True","KOE",1562,1,NA,1442669400,0,NA,NA,NA,NA,NA,64481,"M. Lehmann","KOE","MID",7.5
"244",0,0,0,6,90,12500,"KOE",1562,0,90,"starter",64481,8817,"FullTime","True","BSC",1574,2,NA,1442944800,0,NA,NA,NA,NA,NA,64481,"M. Lehmann","KOE","MID",7.5
"245",0,0,0,7,90,44500,"FCI",1570,1,90,"starter",64481,8802,"FullTime","True","KOE",1562,1,NA,1443205800,0,NA,NA,NA,NA,NA,64481,"M. Lehmann","KOE","MID",7.5
"246",0,1,0,8,90,106500,"KOE",1562,3,90,"starter",64481,8833,"FullTime","True","S04",1571,0,NA,1443965400,0,NA,NA,NA,NA,NA,64481,"M. Lehmann","KOE","MID",7.5
"247",0,0,0,9,90,39000,"H96",1573,1,90,"starter",64481,8820,"FullTime","True","KOE",1562,0,NA,1445175000,0,NA,NA,NA,NA,NA,64481,"M. Lehmann","KOE","MID",7.5
"248",0,0,0,10,90,-37500,"KOE",1562,0,90,"starter",64481,8851,"FullTime","True","FCB",1569,4,NA,1445693400,0,NA,NA,NA,NA,NA,64481,"M. Lehmann","KOE","MID",7.5
"249",0,1,0,11,90,90500,"TSG",1577,0,90,"starter",64481,8838,"FullTime","True","KOE",1562,0,NA,1446301800,0,NA,NA,NA,NA,NA,64481,"M. Lehmann","KOE","MID",7.5
"250",0,0,0,12,90,72000,"KOE",1562,2,90,"starter",64481,8866,"FullTime","True","B04",1564,1,NA,1446906600,0,NA,NA,NA,NA,NA,64481,"M. Lehmann","KOE","MID",7.5
"251",0,1,0,13,90,102000,"M05",1563,0,90,"starter",64481,8856,"FullTime","True","KOE",1562,0,NA,1448116200,0,NA,NA,NA,NA,NA,64481,"M. Lehmann","KOE","MID",7.5
"252",0,1,0,14,90,82500,"KOE",1562,0,90,"starter",64481,8889,"FullTime","True","D98",1575,0,NA,1448652600,0,NA,NA,NA,NA,NA,64481,"M. Lehmann","KOE","MID",7.5
"253",0,0,0,15,90,18000,"FCA",1568,1,90,"starter",64481,8874,"FullTime","True","KOE",1562,0,NA,1449325800,0,NA,NA,NA,NA,NA,64481,"M. Lehmann","KOE","MID",7.5
"254",0,0,0,16,90,66500,"KOE",1562,1,90,"starter",64481,8907,"FullTime","True","BRE",1576,1,NA,1449930600,0,NA,NA,NA,NA,NA,64481,"M. Lehmann","KOE","MID",7.5
"255",0,0,0,17,90,50500,"BVB",1565,1,90,"starter",64481,8892,"FullTime","True","KOE",1562,2,NA,1450535400,0,NA,NA,NA,NA,NA,64481,"M. Lehmann","KOE","MID",7.5
"256",0,NA,1,1,36,152000,"KOE",1562,3,36,"sub_in",64482,8764,"FullTime","True","VFB",1578,1,64540,1439743268,54,NA,NA,1,NA,NA,64482,"Y. Osako","KOE","ATT",6.5
"257",0,NA,0,2,0,0,"WOB",1579,1,0,"not_present",64482,8775,"FullTime","True","KOE",1562,1,NA,NA,NA,NA,NA,0,NA,NA,64482,"Y. Osako","KOE","ATT",6.5
"258",0,NA,0,3,0,0,"HSV",1572,1,0,"not_present",64482,8766,"FullTime","True","KOE",1562,2,NA,NA,NA,NA,NA,0,NA,NA,64482,"Y. Osako","KOE","ATT",6.5
"259",0,NA,0,4,41,-10000,"KOE",1562,2,41,"sub_in",64482,8795,"FullTime","True","SGE",1567,6,64724,1442079314,49,NA,NA,0,NA,NA,64482,"Y. Osako","KOE","ATT",6.5
"260",0,NA,0,5,88,76000,"BMG",1566,0,88,"sub_out",64482,8784,"FullTime","True","KOE",1562,1,NA,1442669400,0,88,1442675690,2,NA,NA,64482,"Y. Osako","KOE","ATT",6.5
"261",0,NA,0,6,90,32500,"KOE",1562,0,90,"starter",64482,8817,"FullTime","True","BSC",1574,2,NA,1442944800,0,NA,NA,0,NA,NA,64482,"Y. Osako","KOE","ATT",6.5
"262",0,NA,0,7,90,79000,"FCI",1570,1,90,"starter",64482,8802,"FullTime","True","KOE",1562,1,NA,1443205800,0,NA,NA,1,NA,NA,64482,"Y. Osako","KOE","ATT",6.5
"263",0,NA,0,8,70,67500,"KOE",1562,3,70,"sub_out",64482,8833,"FullTime","True","S04",1571,0,NA,1443965400,0,70,1443970593,0,NA,NA,64482,"Y. Osako","KOE","ATT",6.5
"264",0,NA,0,9,75,13500,"H96",1573,1,75,"sub_out",64482,8820,"FullTime","True","KOE",1562,0,NA,1445175000,0,75,1445180509,0,NA,NA,64482,"Y. Osako","KOE","ATT",6.5
"265",0,NA,0,10,32,-33000,"KOE",1562,0,32,"sub_in",64482,8851,"FullTime","True","FCB",1569,4,64878,1445697914,58,NA,NA,0,NA,NA,64482,"Y. Osako","KOE","ATT",6.5
"266",0,NA,0,11,90,48500,"TSG",1577,0,90,"starter",64482,8838,"FullTime","True","KOE",1562,0,NA,1446301800,0,NA,NA,1,NA,NA,64482,"Y. Osako","KOE","ATT",6.5
"267",0,NA,0,12,90,101000,"KOE",1562,2,90,"sub_out",64482,8866,"FullTime","True","B04",1564,1,NA,1446906600,0,91,1446913069,3,NA,NA,64482,"Y. Osako","KOE","ATT",6.5
"268",0,NA,0,13,90,58000,"M05",1563,0,90,"starter",64482,8856,"FullTime","True","KOE",1562,0,NA,1448116200,0,NA,NA,0,NA,NA,64482,"Y. Osako","KOE","ATT",6.5
"269",0,NA,0,14,60,53000,"KOE",1562,0,60,"sub_out",64482,8889,"FullTime","True","D98",1575,0,NA,1448652600,0,60,1448657336,0,NA,NA,64482,"Y. Osako","KOE","ATT",6.5
"270",0,NA,0,15,15,-5000,"FCA",1568,1,15,"sub_in",64482,8874,"FullTime","True","KOE",1562,0,64878,1449331318,75,NA,NA,0,NA,NA,64482,"Y. Osako","KOE","ATT",6.5
"271",0,NA,0,16,90,59000,"KOE",1562,1,90,"starter",64482,8907,"FullTime","True","BRE",1576,1,NA,1449930600,0,NA,NA,1,NA,NA,64482,"Y. Osako","KOE","ATT",6.5
"272",0,NA,0,17,0,0,"BVB",1565,1,0,"bench",64482,8892,"FullTime","True","KOE",1562,2,NA,NA,NA,NA,NA,0,NA,NA,64482,"Y. Osako","KOE","ATT",6.5
"273",0,NA,0,1,0,0,"KOE",1562,3,0,"not_present",64483,8764,"FullTime","True","VFB",1578,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"274",0,NA,0,2,0,0,"WOB",1579,1,0,"bench",64483,8775,"FullTime","True","KOE",1562,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"275",0,NA,0,3,0,0,"HSV",1572,1,0,"bench",64483,8766,"FullTime","True","KOE",1562,2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"276",0,NA,0,4,0,0,"KOE",1562,2,0,"not_present",64483,8795,"FullTime","True","SGE",1567,6,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"277",0,NA,0,5,0,0,"BMG",1566,0,0,"not_present",64483,8784,"FullTime","True","KOE",1562,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"278",0,NA,0,6,0,0,"KOE",1562,0,0,"not_present",64483,8817,"FullTime","True","BSC",1574,2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
